link,toxico,comentario,datahora,tipo
https://g1.globo.com/al/alagoas/noticia/2019/10/30/pesquisador-de-al-aponta-que-vazamento-de-oleo-pode-ocorrer-abaixo-da-superficie-no-sul-da-bahia.ghtml,0, Em breve a verdade vira a tona  ,2020-02-29 02:43:16,
https://g1.globo.com/mundo/noticia/2019/10/10/governo-dos-eua-desiste-de-apoio-a-brasil-na-ocde-diz-agencia.ghtml,1, Kkkkkkkkkk ,2020-02-29 02:43:53,Outros
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1," Fácil fácil montar um esquema para parecer que estou em Brasília, ainda mais onde kkkkkkkkkk faço um vídeo no dia anterior e posto no dia seguinte, quero ver é imagem oficial do dia aí sim vale como prova. ",2020-02-29 02:45:01,Insulto
https://g1.globo.com/politica/noticia/2019/10/21/mourao-maximo-que-governo-pode-fazer-e-ter-gente-para-recolher-oleo-no-litoral-nordestino.ghtml,1," colocou os os militares para fazer algo de útil para o país, boa Mourão ",2020-02-29 02:45:30,Insulto
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,0, vim para ler os comentários dos ROBÔS da quele...... ,2020-02-29 02:46:35,
https://g1.globo.com/economia/noticia/2019/10/15/aneel-vota-nesta-terca-proposta-que-reduz-incentivo-para-quem-quer-gerar-a-propria-energia.ghtml,0," C0PIE E C0LE NO 
NAVEGAD0R PARA ABRIR: ENERGlAPELAMETADE.RIO.BR
 ",2020-02-29 02:47:09,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1," Pela ordem,primeiro investiguem o caso Celso daniel e o toninho do PT...depois vem o marielle...pela ordem!! ",2020-02-29 02:47:25,Insulto
https://g1.globo.com/natureza/noticia/2019/10/06/papa-francisco-diz-que-amazonia-precisa-do-fogo-do-amor-e-nao-do-fogo-ateado-por-interesses-que-destroem.ghtml,1, Agora com certeza teremos o sínodo da PEDOFILIA.   ,2020-02-29 02:47:52,Insulto
https://g1.globo.com/monitor-da-violencia/noticia/2019/10/03/em-sete-meses-brasil-registra-244-mil-mortes-violentas-queda-e-de-226percent-em-relacao-ao-ano-passado.ghtml,0, Se cong.Nac. aprovassem testo pacote original Min.Moro cairia mais ainda. ,2020-02-29 02:48:51,
https://g1.globo.com/politica/noticia/2019/12/08/36percent-reprovam-e-30percent-aprovam-o-governo-bolsonaro-diz-datafolha.ghtml,1, kkkkk data folha sendo data folha ....... se 36 reprovam obviamente 100-36  não seria  64 redator do cacete ? ,2020-02-29 02:49:15,Insulto
https://g1.globo.com/pop-arte/musica/rock-in-rio/2019/noticia/2019/10/06/empresa-que-tinha-trabalhadores-dormindo-embaixo-do-palco-sunset-e-multada-em-r-30-mil.ghtml,0," Essa citação entre aspas (""com tudo..."") veio de algum lugar ou é imaginação sua? E o certo seria ""colaboradores não SÃO custo..."". ",2020-02-29 02:50:01,
https://g1.globo.com/mundo/noticia/2019/10/08/brasileiros-que-cruzam-americas-de-moto-enfrentam-ameacas-para-entrar-no-equador.ghtml,1," Livre da esposa, claro! ",2020-02-29 02:50:26,Sexista
https://g1.globo.com/monitor-da-violencia/noticia/2019/10/03/em-sete-meses-brasil-registra-244-mil-mortes-violentas-queda-e-de-226percent-em-relacao-ao-ano-passado.ghtml,1," Fiquem tranquilos, a bandidagem do rio e do resto do Brasil se converteu. ",2020-02-29 02:50:57,Outros
https://g1.globo.com/mundo/noticia/2019/10/08/brasileiros-que-cruzam-americas-de-moto-enfrentam-ameacas-para-entrar-no-equador.ghtml,1, 'Equador' realmente existe? Que idéia bizarra querer ir pra um lugar desse. Sou mais um bate e volta pra Praia Grande de Honda Lead  ,2020-02-29 02:51:23,Xenofóbico
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/30/audio-mostra-que-ronnie-lessa-liberou-a-entrada-de-elcio-de-queiroz-em-condominio-no-dia-do-assassinato-de-marielle-diz-mp.ghtml,0," E o Merval pereira, quanto custa um dia de palestra? ",2020-02-29 02:52:13,
https://g1.globo.com/politica/blog/andreia-sadi/post/2019/10/04/proposta-de-maia-e-de-grupo-do-pacote-anticrime-preve-investigacao-de-milicias-pela-pf.ghtml,1," Aproveita também, e investiga por que o ""willys""fugiu do Brasil.  ",2020-02-29 02:52:24,Insulto
https://g1.globo.com/economia/noticia/2019/10/15/aneel-vota-nesta-terca-proposta-que-reduz-incentivo-para-quem-quer-gerar-a-propria-energia.ghtml,0, Parabéns aos envolvidos ...mitou geral agora.. ,2020-02-29 02:53:10,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1," Guilherme, assassino é o seu ídolo que está preso em Curitiba. ",2020-02-29 02:53:27,Outros
https://g1.globo.com/politica/noticia/2019/10/03/condutas-individuais-nao-podem-macular-dignidade-de-instituicoes-diz-toffoli-a-novo-procurador-geral.ghtml,0, $$$TF VergonhaNacional! ,2020-02-29 02:54:05,
https://g1.globo.com/sp/sao-paulo/noticia/2019/10/04/procurador-que-atacou-juiza-entrou-com-faca-de-cozinha-escondida-nas-roupas-na-sede-do-trf-3a-regiao-na-avenida-paulista.ghtml,0, E todos os dias vemos juízes inocentarem políticos e empresários responsáveis por afundarem o Brasil no caos ,2020-02-29 02:54:17,
https://g1.globo.com/politica/noticia/2019/10/30/bolsonaro-diz-que-witzel-lhe-contou-no-dia-9-de-outubro-sobre-o-envolvimento-no-caso-marielle.ghtml,1, Eu não votei nele. ,2020-02-29 02:54:35,Outros
https://g1.globo.com/pe/pernambuco/noticia/2019/10/15/pf-cumpre-mandado-em-endereco-ligado-a-luciano-bivar.ghtml,1," A batata do BURRONARO tá assando , tá com o jiló trancado que não passa nem agulha . ",2020-02-29 02:54:57,Insulto
https://g1.globo.com/politica/noticia/2019/10/30/bolsonaro-diz-que-witzel-lhe-contou-no-dia-9-de-outubro-sobre-o-envolvimento-no-caso-marielle.ghtml,1," Eu teria vergonha de defender esse presidente, depois de tudo isso. Envolvido em mortes, com as mãos sujas de sangue. E vc que defende tbm tem. Miliciano.  ",2020-02-29 02:55:22,Insulto
https://g1.globo.com/pr/parana/noticia/2019/10/02/lula-atingiu-16-da-pena-em-29-de-setembro-diz-justica.ghtml,1, tmj Nelson. Nosso país só será passado a limpo com essa gente na cadeia  ,2020-02-29 02:55:52,Outros
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1," Dois terços  do povo brasileiro  governados por bandidos da pior espécie,  graças  aos votos  de um terço ou seja 57 milhões  de asnos. ",2020-02-29 02:56:09,Insulto
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1," Enquanto brasileiro for burro, ngm vai se preocupar com o país.. ",2020-02-29 02:56:23,Outros
https://g1.globo.com/mundo/noticia/2019/10/21/manifestantes-voltam-as-ruas-em-santiago-no-chile.ghtml,0, Viajou... ,2020-02-29 02:56:41,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/30/audio-mostra-que-ronnie-lessa-liberou-a-entrada-de-elcio-de-queiroz-em-condominio-no-dia-do-assassinato-de-marielle-diz-mp.ghtml,1, GL0B0 mais uma vez sendo desmascarada perante todo o mundo! Quer vergonha hein!! B0LS0NAR0 2022 PRESIDENTE ,2020-02-29 02:57:22,Insulto
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1, Presidente miliciano de uma figa. ,2020-02-29 02:57:34,Insulto
https://g1.globo.com/natureza/desafio-natureza/noticia/2019/10/31/mulheres-quilombolas-transformam-plantas-tipicas-do-cerrado-em-remedios-alimentos-e-cosmeticos.ghtml,0," ISSO É MUITO BONITO NO PAPEL, A REALIDADE É BEM DIFERENTE DESSA MARAVILHA: UMA VIDA INTEIRA SOFRIDA COM FALTA DE SAÚDE, EDUCAÇÃO, TRANSPORTE, COMUNICAÇÃO, CONFORTO DO DIA A DIA DENTRO DE CASA ETC... ",2020-03-01 12:14:51,
https://g1.globo.com/pr/parana/noticia/2019/10/02/lula-atingiu-16-da-pena-em-29-de-setembro-diz-justica.ghtml,0," youssef foi condenado a 121 anos e ficou 3 anos, imagina o luladrao com 8 anos nas costas, entretanto ele ainda tem outros processos p responder e se tiver outro mandado de prisao ele vai voltar a cadeia e ficar por lá dessa vez ",2020-03-01 12:15:02,
https://g1.globo.com/economia/noticia/2019/10/08/mapa-das-privatizacoes-governo-tem-119-projetos-anunciados-e-preve-realizar-mais-22-leiloes-ate-fim-do-ano.ghtml,0," A maioria das estatização acontece com empréstimo do BNDES, ou seja, o governo ""empresta"" dinheiro quase sem juros para comprarem o que é dele. E o pior, vive levando calote, fica sem o bem e sem o dinheiro e a população pagando a mais pelo mesmo serviço. ",2020-03-01 12:15:05,
https://g1.globo.com/mundo/noticia/2019/12/08/as-vesperas-da-posse-os-4-principais-desafios-do-proximo-presidente-da-argentina.ghtml,0," Se a opção de voto for MOSQUITO DA DENGUE e ESQUERDA, eu voto no MOSQUITO.  ",2020-03-01 12:15:14,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1, O jumento chamando os outros de gado ,2020-03-01 12:15:20,
https://g1.globo.com/politica/noticia/2019/10/09/bolsonaro-diz-que-permanece-no-psl-e-compara-crise-no-partido-a-briga-de-marido-e-mulher.ghtml,0," Vc sabia que desviar verba de gabinete 90mil/mês e ainda repetir isso nos gabinetes do filhos através de laranjas e funcinários fantasmas é ROUBO, José??? E que se vc multiplicar isso por uns 27 anos dá um bela duma soma que explica como alguém que tinha uma moto quando entrou na politica hoje tem um patrimônio maior que 15 milhões!! Vá dormir José!!! ",2020-03-01 12:15:33,
https://g1.globo.com/politica/noticia/2019/10/30/bolsonaro-diz-que-witzel-lhe-contou-no-dia-9-de-outubro-sobre-o-envolvimento-no-caso-marielle.ghtml,0," Jornalismo porco de vocês, vergonha.  ",2020-03-01 12:15:38,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,0, Foi o Queiroz. ,2020-03-01 12:15:42,
https://g1.globo.com/politica/noticia/2019/10/30/bolsonaro-diz-que-witzel-lhe-contou-no-dia-9-de-outubro-sobre-o-envolvimento-no-caso-marielle.ghtml,1," Povo do bem,não discuta com este sujeito ,JONAS PRADO,isto é só uma AMEBA. Que só sabe viver na ""M "",se tirarem ele do meio das fezes ele morre . ",2020-03-01 12:15:49,Insulto
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/30/policia-chega-ao-predio-do-casal-garotinho-para-cumprir-mandado-de-prisao.ghtml,0, Já perdeu a graça saca? Ele nem da chilique mais..... ,2020-03-01 12:16:05,
https://g1.globo.com/politica/noticia/2019/10/30/bolsonaro-diz-que-witzel-lhe-contou-no-dia-9-de-outubro-sobre-o-envolvimento-no-caso-marielle.ghtml,1," kkkk
quem estava na caquem estava na casa 58 e autorizou abrir o portão?sa 58 e autorizou abrir o portão? ",2020-03-01 12:16:15,Insulto
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1, Ele também matou Darth Vader ,2020-03-01 12:16:29,Religioso
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/30/audio-mostra-que-ronnie-lessa-liberou-a-entrada-de-elcio-de-queiroz-em-condominio-no-dia-do-assassinato-de-marielle-diz-mp.ghtml,0, O grupo marinho finalmente encontrou alguém de peso pra bater de frente... que tá fazendo ela arregar. ,2020-03-01 12:16:45,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/30/audio-mostra-que-ronnie-lessa-liberou-a-entrada-de-elcio-de-queiroz-em-condominio-no-dia-do-assassinato-de-marielle-diz-mp.ghtml,0, mp ta e vacilando cheio de investigador aqui so contratar pq o mp q ta errado ,2020-03-01 12:16:50,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,0," Cada um responde por seu crime. No Direito Penal, não se admite compensação. Acabou a mamata! Acabou a impunidade! ",2020-03-01 12:16:56,
https://g1.globo.com/politica/blog/andreia-sadi/post/2019/10/04/proposta-de-maia-e-de-grupo-do-pacote-anticrime-preve-investigacao-de-milicias-pela-pf.ghtml,0," A milícia é um problema Nacional, que transcende o mero interesse estadual! Isso porque a influência dessas organizações criminosas ultrapassa as divisas dos Estados. Combater milícias deveria ser política de Estado, uma vez ter relação com servidores ou ex-servidores do Estado, fardados ou não.  ",2020-03-01 12:17:01,
https://g1.globo.com/economia/agronegocios/globo-rural/noticia/2019/12/08/carnes-de-porco-e-de-frango-acompanham-alta-nos-precos-do-boi-gordo.ghtml,1, E ISSO AI POBRE VOTA MAIS NO BOZZO... SO O PT OLHA POR TI...PT  2022 !!!!!!! ,2020-03-01 12:17:09,Outros
https://g1.globo.com/politica/noticia/2019/10/02/stf-decide-adiar-definicao-de-regras-das-alegacoes-finais-de-reus-delatados-e-delatores.ghtml,1," sres ministros : sugiro que tornem legal a corrupção, desvio de verbas, envio do dinheiro sujo para o exterior, envolvendo políticos e empresários a eles ligados. Que tornem legal os assassinatos com motivação política e blindem esses envolvidos em esquemas. É para isso Qque existre o STF. Juro que eu fosse mais novo de idade, sairia do psís que não tem mais esperança quanto a dignidade e seriedade dos governantes.   ",2020-03-01 12:17:32,Insulto
https://g1.globo.com/politica/noticia/2019/10/21/em-meio-a-disputa-por-lideranca-do-psl-eduardo-bolsonaro-destitui-vice-lideres.ghtml,1," Vamo nessa, Rodrigo - truco - aposto com o Pedro  ",2020-03-01 12:17:50,Insulto
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/30/audio-mostra-que-ronnie-lessa-liberou-a-entrada-de-elcio-de-queiroz-em-condominio-no-dia-do-assassinato-de-marielle-diz-mp.ghtml,1," Título da Reportagem:                    <<< Áudio mostra que Ronnie Lessa liberou a entrada de Élcio de Queiroz em condomínio no dia do assassinato de Marielle, diz MP >>> ",2020-03-01 12:18:04,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/30/audio-mostra-que-ronnie-lessa-liberou-a-entrada-de-elcio-de-queiroz-em-condominio-no-dia-do-assassinato-de-marielle-diz-mp.ghtml,0, O porteiro é ligado ao PSOL e os advogados do Adélio já estão voando para o Rio de Janeiro. kkk ,2020-03-01 12:18:14,
https://g1.globo.com/se/sergipe/noticia/2019/10/15/apos-ricardo-salles-afirmar-que-barreiras-de-contencao-sao-seriam-eficientes-adema-diz-que-trabalho-in-loco-comprova-eficacia.ghtml,0, Onde o anti-ministro do Meio Ambiente estudou? Não sabe que a densidade do óleo é menor que a da água e ele boiará? Tão incompetente que não enxerga a própria incompetência. ,2020-03-01 12:18:26,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,0," Muito estranho também foi aquele fato do presidente não ter recorrido da sentença do Adélio, o autor da faca, dito como incapaz mentalmente. Também queremos saber quem mandou dar a facada (de canivete). Acho que teremos uma grande surpresa quando isto for resolvido. ",2020-03-01 12:18:38,
https://g1.globo.com/politica/noticia/2019/10/02/alcolumbre-afirma-que-votacao-do-2a-turno-da-previdencia-pode-ficar-para-depois-do-dia-15.ghtml,0, Esperando a caixinha $$$$$ ,2020-03-01 12:18:42,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/30/audio-mostra-que-ronnie-lessa-liberou-a-entrada-de-elcio-de-queiroz-em-condominio-no-dia-do-assassinato-de-marielle-diz-mp.ghtml,0, Isso é jornalismo? Que vergonha! ,2020-03-01 12:18:46,
https://g1.globo.com/natureza/noticia/2019/10/06/papa-francisco-diz-que-amazonia-precisa-do-fogo-do-amor-e-nao-do-fogo-ateado-por-interesses-que-destroem.ghtml,1," NAO F4LEM M4L DOS PAST0RES DO DEM0, PORQUE VÃO ARRUM4R BRIG4 COM A ""GENTEDOBEM""!!!.... hehehe. ",2020-03-01 12:18:56,Religioso
https://g1.globo.com/economia/noticia/2019/10/15/aneel-vota-nesta-terca-proposta-que-reduz-incentivo-para-quem-quer-gerar-a-propria-energia.ghtml,1," ENERGlAPELAMETADE.RIO.BR
 ",2020-03-01 12:19:08,Outros
https://g1.globo.com/mundo/noticia/2019/10/10/governo-dos-eua-desiste-de-apoio-a-brasil-na-ocde-diz-agencia.ghtml,1, e agora oh baba ovo do trumpet? ,2020-03-01 12:19:19,Insulto
https://g1.globo.com/mundo/noticia/2019/10/08/equador-transfere-sede-do-governo-de-quito-para-guaiaquil-anuncia-presidente-lenin-moreno.ghtml,0," Há alguns anos atrás o governo equatoriano auditou as dividas do país contrariando os interesses dos Bancos e do FMI, e veio a tona um grande desvio de dinheiro por parte  do mercado financeiro em conluio com governos anteriores contra aquela nação, onde  se descobriu que cinquenta por cento das dividas decorriam de fraudes. Bastou voltar o governo liberal e destruição vem com tudo para alimentar o mercado financeiro e a corrupção. ",2020-03-01 12:19:37,
https://g1.globo.com/politica/noticia/2019/10/30/bolsonaro-diz-que-witzel-lhe-contou-no-dia-9-de-outubro-sobre-o-envolvimento-no-caso-marielle.ghtml,0," Sigilo de justiça,seumerda!!! ",2020-03-01 12:19:42,
https://g1.globo.com/economia/noticia/2019/10/15/aneel-vota-nesta-terca-proposta-que-reduz-incentivo-para-quem-quer-gerar-a-propria-energia.ghtml,0, Enquanto tivermos eleitores idiotas ,2020-03-01 12:19:46,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/04/guerra-em-costa-barros-bope-e-batalhoes-fazem-cerco-apos-noite-de-terror.ghtml,0," O rio de Janeiro continua lindo, terra do samba, do carnaval lugar da malandragem.   ",2020-03-01 12:19:53,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,0," Dos meus, avante capitão caçador de defensores de traficantes fogo neles ",2020-03-01 12:20:03,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1, Presidente miliciano de uma figa. ,2020-03-01 12:20:07,
https://g1.globo.com/pop-arte/musica/rock-in-rio/2019/noticia/2019/10/06/empresa-que-tinha-trabalhadores-dormindo-embaixo-do-palco-sunset-e-multada-em-r-30-mil.ghtml,0," Estão trabalhando, não é para dormir... ",2020-03-01 12:20:16,
https://g1.globo.com/pop-arte/musica/rock-in-rio/2019/noticia/2019/10/06/pink-acrobatica-anitta-em-dobro-e-funk-orquestrado-o-resumo-do-6o-dia-de-rock-in-rio.ghtml,1, too old to rock n roll but too young to die ,2020-03-01 12:20:21,Outros
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1, Esquerdopata acéfalo detectado  ,2020-03-01 12:20:31,Insulto
https://g1.globo.com/economia/noticia/2019/10/15/com-queda-dos-juros-portabilidade-de-financiamento-imobiliario-cresce-102percent-em-2019.ghtml,1, Alguem sabe se entra nos contrato minha casa minha vida? ,2020-03-01 12:20:44,Insulto
https://g1.globo.com/politica/noticia/2019/10/30/bolsonaro-diz-que-witzel-lhe-contou-no-dia-9-de-outubro-sobre-o-envolvimento-no-caso-marielle.ghtml,0," Agora vai brigar com o wtzil 
Sem vizinho
Sem partido
Sem educaçao
Sem intestino
Sem vergonha ",2020-03-01 12:20:57,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,0, Robô do Carluxo detectado. ,2020-03-01 12:21:02,
https://g1.globo.com/economia/noticia/2019/10/10/venezuela-nega-responsabilidade-por-petroleo-em-praias-do-brasil.ghtml,0," Chega dessa baboseira e deixa a ideologia de lado, se todos os estudos apontam para Venezuela, então é lá a origem do problema. Que eles se responsabilizem pelo dano ambiental causado as praias brasileiras. ",2020-03-01 12:21:06,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/04/guerra-em-costa-barros-bope-e-batalhoes-fazem-cerco-apos-noite-de-terror.ghtml,0," Ciclo sem fim, nossa tragédia diaria  anunciada a decadas. ",2020-03-01 12:21:12,
https://g1.globo.com/politica/noticia/2019/10/21/em-meio-a-disputa-por-lideranca-do-psl-eduardo-bolsonaro-destitui-vice-lideres.ghtml,0," E quem discorda, tá equivocado, concerteza!! ",2020-03-01 12:21:17,
https://g1.globo.com/mundo/noticia/2019/10/03/equador-decreta-estado-de-excecao-em-meio-a-atos-contra-alta-dos-combustiveis.ghtml,0, O governo do Equador é de direita seu sem noção  ,2020-03-01 12:21:22,
https://g1.globo.com/economia/noticia/2019/10/10/venezuela-nega-responsabilidade-por-petroleo-em-praias-do-brasil.ghtml,0, evidente que não tem relatos !!!  o oleo  FOI JOGADO CRIMINOSAMENTE !!!  ESQUERDALHAS COMUNAS BOLIVARIANOS NÃO MEDEM AS CONSEQUENCIAS PARA  PRESSIONAR UM LEGITIMO PRESIDENTE DE DIREITA !!!  TEU ILULLLAAA TAAA PRESO OOOO BABBBAKKKAAAAAAAAAAAAAAAAAAAA   kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk ,2020-03-01 12:21:29,
https://g1.globo.com/economia/noticia/2019/10/06/com-trabalho-por-conta-propria-em-nivel-recorde-numero-de-meis-ultrapassa-a-marca-de-9-milhoes.ghtml,0," tá mais fácil ganhar na mega sena, do que arrumar um emprego de carteira assinada ",2020-03-01 12:21:36,
https://g1.globo.com/politica/noticia/2019/10/21/em-meio-a-disputa-por-lideranca-do-psl-eduardo-bolsonaro-destitui-vice-lideres.ghtml,0," Desse partido de laranjas só sai chorume. Cruz credo! Só gente do ""bem"" aí. ",2020-03-01 12:21:39,
https://g1.globo.com/mundo/blog/helio-gurovitz/post/2019/10/15/o-stf-favorecera-a-impunidade.ghtml,0, Soltar quase 200 mil presos perigosos para beneficiar o rei do ladrões...Myto um jipe e um caminhão por favor! ,2020-03-01 12:21:48,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,1," A PF já descobriu que NÃO foram os dois presos que mataram a vereadora, e sim outros a mando do ex deputado Brazão. Mas o MPRJ segue a linha da glovo para incriminar a família do Presidente. ",2020-03-01 12:21:59,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/09/trf-2-autoriza-viagem-de-temer-a-inglaterra-para-dar-palestras.ghtml,0, Ele vai explicar como deixar um país com as maiores terras férteis e sustentar o mundo uma nação de terceiro mundo. ,2020-03-01 12:22:11,
https://g1.globo.com/ba/bahia/noticia/2019/10/10/analise-da-ufba-aponta-que-oleo-que-atinge-litoral-do-ne-e-da-venezuela.ghtml,1," Navio deve voar, cabeça de vento ",2020-03-01 12:22:18,Insulto
https://g1.globo.com/economia/noticia/2019/10/10/venezuela-nega-responsabilidade-por-petroleo-em-praias-do-brasil.ghtml,1, MALUCO THHEUUUKKKHHUUUUUUUUUUUUUU ,2020-03-01 12:22:28,
https://g1.globo.com/ciencia-e-saude/noticia/2019/10/08/nobel-de-fisica-premia-james-peebles-michel-mayor-e-didier-queloz.ghtml,1," Enquanto isso, aqui no Brasil, o povo de vermelho quer dar Nobel pro homem mais honesto que já habitou a face da terra.  ",2020-03-01 12:22:38,Insulto
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,0," Ninguém aguenta mais falar desta Pirapora, pior que a caneta azul. ",2020-03-01 12:22:55,
https://g1.globo.com/pr/parana/noticia/2019/10/02/lula-atingiu-16-da-pena-em-29-de-setembro-diz-justica.ghtml,0," Vc é parte daqueles que acusam por conveniência ideológica, não importa o quão injusta e cruel seja a pena, o que importa é manter quem for de esquerda na cadeia, mesmo que sem provas concretas   ",2020-03-01 12:23:02,
https://g1.globo.com/mundo/noticia/2019/10/08/equador-transfere-sede-do-governo-de-quito-para-guaiaquil-anuncia-presidente-lenin-moreno.ghtml,0," Esquerdopata adora uma moleza.
Trabalhar mesmo nada ",2020-03-01 12:23:07,
https://g1.globo.com/mundo/noticia/2019/10/08/equador-transfere-sede-do-governo-de-quito-para-guaiaquil-anuncia-presidente-lenin-moreno.ghtml,0, Idiota.Trata-se de briga entre esquerdistas.Problema de divisão  da pilhagem.Talvez Cuba queira centralizar os governos latino americanos como fez com a venezuela. ,2020-03-01 12:23:18,
https://g1.globo.com/mundo/noticia/2019/10/10/governo-dos-eua-desiste-de-apoio-a-brasil-na-ocde-diz-agencia.ghtml,0, O Brasil tem uma mula no poder! hahahahahaha ,2020-03-01 12:23:23,
https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/10/29/suspeito-da-morte-de-marielle-se-reuniu-com-outro-acusado-no-condominio-de-bolsonaro-antes-do-crime-ao-entrar-alegou-que-ia-para-a-casa-do-presidente-segundo-porteiro.ghtml,0, a tradicional familia crista brasileira ...  ,2020-03-01 12:23:27,
